name,sceneId
Joffrey Baratheon,1249
Margaery Tyrell,1249
High Septon,1249
Margaery Tyrell,1250
Olenna Tyrell,1250
Loras Tyrell,1250
Oberyn Martell,1250
Ellaria Sand,1250
Grand Maester Pycelle,1250
Joffrey Baratheon,1251
Margaery Tyrell,1251
High Septon,1251
Tywin Lannister,1251
Olenna Tyrell,1251
Mace Tyrell,1252
Tywin Lannister,1252
Cersei Lannister,1252
Tommen Baratheon,1252
Tyrion Lannister,1252
Grand Maester Pycelle,1252
Jaime Lannister,1252
Oberyn Martell,1252
Ellaria Sand,1252
Olenna Tyrell,1252
Loras Tyrell,1252
Joffrey Baratheon,1253
Margaery Tyrell,1253
Sansa Stark,1254
Tyrion Lannister,1254
Joffrey Baratheon,1255
Margaery Tyrell,1255
High Septon,1255
Tywin Lannister,1256
Olenna Tyrell,1256
Tywin Lannister,1257
Olenna Tyrell,1257
Mace Tyrell,1257
Tywin Lannister,1258
Olenna Tyrell,1258
Bronn,1259
Podrick Payne,1259
Tyrion Lannister,1259
Podrick Payne,1260
Tyrion Lannister,1260
Oberyn Martell,1260
Ellaria Sand,1260
Kayla,1260
Joffrey Baratheon,1261
Olenna Tyrell,1261
Sansa Stark,1261
Tommen Baratheon,1261
Cersei Lannister,1261
Olenna Tyrell,1262
Sansa Stark,1262
Olenna Tyrell,1263
Sansa Stark,1263
Tyrion Lannister,1263
Olenna Tyrell,1264
Sansa Stark,1264
Tyrion Lannister,1264
Meryn Trant,1264
Cersei Lannister,1264
Tommen Baratheon,1264
Joffrey Baratheon,1264
Margaery Tyrell,1264
Olenna Tyrell,1265
Sansa Stark,1265
Tyrion Lannister,1265
Cersei Lannister,1265
Tommen Baratheon,1265
Musician #1,1266
Musician #2,1266
Musician #3,1266
Joffrey Baratheon,1267
Margaery Tyrell,1267
Musician #1,1268
Musician #2,1268
Musician #3,1268
Joffrey Baratheon,1269
Margaery Tyrell,1269
Musician #1,1269
Musician #2,1269
Musician #3,1269
Tyrion Lannister,1269
Sansa Stark,1269
Jaime Lannister,1270
Joffrey Baratheon,1271
Margaery Tyrell,1271
Olenna Tyrell,1271
Cersei Lannister,1271
Tommen Baratheon,1271
Joffrey Baratheon,1272
Margaery Tyrell,1272
Tommen Baratheon,1272
Sansa Stark,1272
Tyrion Lannister,1272
Oberyn Martell,1272
Ellaria Sand,1272
Margaery Tyrell,1273
Joffrey Baratheon,1273
Tyrion Lannister,1273
Olenna Tyrell,1273
Tommen Baratheon,1273
Cersei Lannister,1273
Lord Varys,1273
Grand Maester Pycelle,1273
Meryn Trant,1273
Sansa Stark,1273
Loras Tyrell,1274
Oberyn Martell,1274
Ellaria Sand,1274
Loras Tyrell,1275
Jaime Lannister,1275
Meryn Trant,1275
Margaery Tyrell,1275
Cersei Lannister,1275
Joffrey Baratheon,1275
Brienne of Tarth,1276
Margaery Tyrell,1276
Cersei Lannister,1276
Joffrey Baratheon,1276
Tommen Baratheon,1276
Tyrion Lannister,1276
Sansa Stark,1276
Olenna Tyrell,1276
Mace Tyrell,1276
Brienne of Tarth,1277
Margaery Tyrell,1277
Jaime Lannister,1277
Joffrey Baratheon,1277
Tywin Lannister,1277
Cersei Lannister,1277
Brienne of Tarth,1278
Cersei Lannister,1278
Sansa Stark,1278
Tyrion Lannister,1278
Podrick Payne,1278
Jaime Lannister,1278
Lord Varys,1278
Joffrey Baratheon,1278
Joffrey Baratheon,1279
Cersei Lannister,1279
Tyrion Lannister,1279
Sansa Stark,1279
Jaime Lannister,1279
Grand Maester Pycelle,1280
Cersei Lannister,1280
Dontos Hollard,1281
Joffrey Baratheon,1281
Margaery Tyrell,1281
Sansa Stark,1281
Tyrion Lannister,1281
Tommen Baratheon,1281
Jaime Lannister,1281
Tywin Lannister,1282
Cersei Lannister,1282
Oberyn Martell,1282
Ellaria Sand,1282
Joffrey Baratheon,1283
Margaery Tyrell,1283
Sansa Stark,1283
Tyrion Lannister,1283
Tommen Baratheon,1283
Jaime Lannister,1283
Meryn Trant,1283
Olenna Tyrell,1283
Mace Tyrell,1283
Loras Tyrell,1283
Cersei Lannister,1283
Tywin Lannister,1283
Joffrey Baratheon,1284
King Joffrey Baratheon Dwarf,1284
King Stannis Baratheon Dwarf,1284
King Renly Baratheon Dwarf,1284
King Robb Stark Dwarf,1284
King Balon Greyjoy Dwarf,1284
Cersei Lannister,1284
Tywin Lannister,1284
Lord Varys,1284
Grand Maester Pycelle,1284
Margaery Tyrell,1284
Sansa Stark,1284
Tyrion Lannister,1284
Tommen Baratheon,1284
Loras Tyrell,1284
Mace Tyrell,1284
Olenna Tyrell,1284
Podrick Payne,1284
Oberyn Martell,1284
Joffrey Baratheon,1285
Margaery Tyrell,1285
Sansa Stark,1285
Tyrion Lannister,1285
Cersei Lannister,1285
Tywin Lannister,1285
Tommen Baratheon,1285
Mace Tyrell,1285
Olenna Tyrell,1285
Joffrey Baratheon,1286
Tyrion Lannister,1286
Cersei Lannister,1286
Tywin Lannister,1286
Tommen Baratheon,1286
Margaery Tyrell,1286
Mace Tyrell,1286
Olenna Tyrell,1286
Sansa Stark,1286
Margaery Tyrell,1287
Joffrey Baratheon,1287
Cersei Lannister,1287
Tywin Lannister,1287
Tommen Baratheon,1287
Mace Tyrell,1287
Olenna Tyrell,1287
Sansa Stark,1287
Tyrion Lannister,1287
Jaime Lannister,1287
Dontos Hollard,1288
Sansa Stark,1288
Margaery Tyrell,1289
Tyrion Lannister,1289
Tywin Lannister,1289
Dontos Hollard,1289
Sansa Stark,1289
Joffrey Baratheon,1289
Cersei Lannister,1289
Jaime Lannister,1289
Olenna Tyrell,1289
Joffrey Baratheon,1290
Cersei Lannister,1290
Jaime Lannister,1290
Tyrion Lannister,1290
Tywin Lannister,1290
Meryn Trant,1290
Joffrey Baratheon,1291
Cersei Lannister,1291
Tyrion Lannister,1291
Podrick Payne,1291
Dontos Hollard,1291
Meryn Trant,1291
Tyrion Lannister,1292
Cersei Lannister,1292
Tywin Lannister,1292
Sansa Stark,1293
Dontos Hollard,1293
Cersei Lannister,1294
Tywin Lannister,1294
Sansa Stark,1295
Dontos Hollard,1295
Sansa Stark,1296
Dontos Hollard,1296
Sansa Stark,1297
Petyr Baelish,1297
Dontos Hollard,1297
Sansa Stark,1298
Petyr Baelish,1298
Sansa Stark,1299
Petyr Baelish,1299
Dontos Hollard,1299
Sansa Stark,1300
Petyr Baelish,1300
Margaery Tyrell,1301
Olenna Tyrell,1301
Tommen Baratheon,1302
Cersei Lannister,1302
Joffrey Baratheon,1302
Tywin Lannister,1302
Tommen Baratheon,1303
Cersei Lannister,1303
Joffrey Baratheon,1303
Tywin Lannister,1303
High Septon,1303
Tommen Baratheon,1304
Cersei Lannister,1304
Joffrey Baratheon,1304
Tywin Lannister,1304
Cersei Lannister,1305
Joffrey Baratheon,1305
High Septon,1305
Tommen Baratheon,1305
Tywin Lannister,1305
Jaime Lannister,1305
Cersei Lannister,1306
Joffrey Baratheon,1306
High Septon,1306
Jaime Lannister,1306
Cersei Lannister,1307
Joffrey Baratheon,1307
Jaime Lannister,1307
Arya Stark,1308
Sandor Clegane,1308
Arya Stark,1309
Sandor Clegane,1309
Farmer Hamlet,1309
Farmer's Daughter,1309
Arya Stark,1310
Sandor Clegane,1310
Farmer Hamlet,1310
Farmer's Daughter,1310
Arya Stark,1311
Sandor Clegane,1311
Farmer Hamlet,1311
Farmer's Daughter,1311
Arya Stark,1312
Sandor Clegane,1312
Night's Watchman,1313
Samwell Tarly,1313
Alliser Thorne,1313
Janos Slynt,1313
Gilly,1314
Samwell Tarly,1314
Baby Sam,1314
Samwell Tarly,1315
Baby Sam,1315
Stannis Baratheon,1316
Davos Seaworth,1316
Davos Seaworth,1317
Shireen Baratheon,1317
Samwell Tarly,1318
Gilly,1318
Baby Sam,1318
Gilly,1319
Baby Sam,1319
Mole's Town Whore,1319
Mole's Town Madam,1319
Samwell Tarly,1319
Gilly,1320
Samwell Tarly,1320
Baby Sam,1320
Gilly,1321
Baby Sam,1321
Ellaria Sand,1322
Olyvar,1322
Marei,1322
King's Landing Whore,1322
Oberyn Martell,1322
Ellaria Sand,1323
Olyvar,1323
Marei,1323
King's Landing Whore,1323
Oberyn Martell,1323
Tywin Lannister,1323
Oberyn Martell,1324
Tywin Lannister,1324
Tyrion Lannister,1325
Podrick Payne,1325
Olly,1326
Guymon,1326
Ygritte,1327
Olly,1327
Olly's Mother,1327
Guymon,1327
Styr,1327
Tormund Giantsbane,1328
Olly,1328
Ygritte,1328
Styr,1328
Thenn Warg,1328
Olly,1329
Styr,1329
Olly,1330
Jon Snow,1330
Othell Yarwyck,1330
Janos Slynt,1330
Alliser Thorne,1330
Maester Aemon,1330
Pypar,1330
Jon Snow,1331
Eddison Tollett,1331
Grenn,1331
Jon Snow,1332
Alliser Thorne,1332
Janos Slynt,1332
Grenn,1332
Pypar,1332
Eddison Tollett,1332
Daenerys Targaryen,1333
Missandei,1333
Barristan Selmy,1333
Jorah Mormont,1333
Daenerys Targaryen,1334
Missandei,1334
Barristan Selmy,1334
Jorah Mormont,1334
Hizdahr zo Loraq,1334
Daenerys Targaryen,1335
Missandei,1335
Barristan Selmy,1335
Jorah Mormont,1335
Oznak zo Pahl,1335
Daenerys Targaryen,1336
Missandei,1336
Barristan Selmy,1336
Jorah Mormont,1336
Oznak zo Pahl,1336
Daario Naharis,1336
Hizdahr zo Loraq,1337
Daenerys Targaryen,1338
Missandei,1338
Barristan Selmy,1338
Jorah Mormont,1338
Oznak zo Pahl,1338
Daario Naharis,1338
Daenerys Targaryen,1339
Missandei,1339
Barristan Selmy,1339
Jorah Mormont,1339
Oznak zo Pahl,1339
Daario Naharis,1339
Grey Worm,1339
Daenerys Targaryen,1340
Daario Naharis,1340
Oznak zo Pahl,1340
Daario Naharis,1341
Oznak zo Pahl,1341
Daenerys Targaryen,1341
Barristan Selmy,1341
Missandei,1341
Daario Naharis,1342
Oznak zo Pahl,1342
Daario Naharis,1343
Daenerys Targaryen,1343
Barristan Selmy,1343
Jorah Mormont,1343
Missandei,1343
Hizdahr zo Loraq,1343
Grey Worm,1344
Missandei,1344
Grey Worm,1345
Missandei,1345
Barristan Selmy,1345
Daenerys Targaryen,1345
Grey Worm,1346
Mossador,1347
Elder Meereen Slave,1347
Valyrian Slave,1347
Mossador,1348
Elder Meereen Slave,1348
Valyrian Slave,1348
Grey Worm,1348
Great Master #1,1349
Daenerys Targaryen,1350
Jorah Mormont,1350
Barristan Selmy,1350
Daenerys Targaryen,1351
Jorah Mormont,1351
Barristan Selmy,1351
Grey Worm,1351
Missandei,1351
Daenerys Targaryen,1352
Barristan Selmy,1352
Daenerys Targaryen,1353
Bronn,1354
Jaime Lannister,1354
Tyrion Lannister,1355
Jaime Lannister,1355
Sansa Stark,1356
Petyr Baelish,1356
Olenna Tyrell,1357
Margaery Tyrell,1357
Jon Snow,1358
Grenn,1358
Jon Snow,1359
Grenn,1359
Olly,1359
Locke,1359
Jon Snow,1360
Grenn,1360
Locke,1360
Alliser Thorne,1360
Janos Slynt,1360
Olly,1360
Alliser Thorne,1361
Janos Slynt,1361
Jon Snow,1361
Jon Snow,1362
Locke,1362
Jon Snow,1363
Locke,1363
Alliser Thorne,1363
Cersei Lannister,1364
Jaime Lannister,1364
Tommen Baratheon,1365
Tommen Baratheon,1366
Margaery Tyrell,1366
Jaime Lannister,1367
Brienne of Tarth,1367
Jaime Lannister,1368
Brienne of Tarth,1368
Podrick Payne,1368
Bronn,1368
Samwell Tarly,1369
Jon Snow,1369
Samwell Tarly,1370
Jon Snow,1370
Locke,1370
Alliser Thorne,1371
Jon Snow,1371
Janos Slynt,1371
Alliser Thorne,1372
Jon Snow,1372
Janos Slynt,1372
Eddison Tollett,1372
Grenn,1372
Olly,1372
Locke,1372
Pypar,1372
Karl Tanner,1373
Sissy,1373
Rast,1373
Karl Tanner,1374
Sissy,1374
Craster's Wife #2,1374
Craster's Wife #3,1374
Rast,1374
Morag,1374
Rast,1375
Rast,1376
Ghost,1376
Hodor,1377
Bran Stark,1377
Jojen Reed,1377
Meera Reed,1377
Summer,1377
Summer,1378
Ghost,1378
Hodor,1379
Bran Stark,1379
Jojen Reed,1379
Meera Reed,1379
Hodor,1380
Bran Stark,1380
Jojen Reed,1380
Meera Reed,1380
Hodor,1381
Bran Stark,1381
Jojen Reed,1381
Meera Reed,1381
Hodor,1382
Rast,1382
Bran Stark,1383
Jojen Reed,1383
Meera Reed,1383
Karl Tanner,1383
Sissy,1383
Rast,1383
White Walker,1384
White Walker,1385
The Night King,1385
Tywin Lannister,1386
Tommen Baratheon,1386
High Septon,1386
Jaime Lannister,1386
Cersei Lannister,1386
Lord Varys,1386
Grand Maester Pycelle,1386
Margaery Tyrell,1386
Mace Tyrell,1386
Mace Tyrell,1387
Lord Varys,1387
Grand Maester Pycelle,1387
Tommen Baratheon,1387
Tywin Lannister,1387
Margaery Tyrell,1387
Cersei Lannister,1387
Margaery Tyrell,1388
Cersei Lannister,1388
Tommen Baratheon,1388
Tywin Lannister,1388
Margaery Tyrell,1389
Cersei Lannister,1389
Margaery Tyrell,1390
Cersei Lannister,1390
Tommen Baratheon,1390
Tywin Lannister,1390
Jaime Lannister,1390
Margaery Tyrell,1391
Cersei Lannister,1391
Margaery Tyrell,1392
Cersei Lannister,1392
Mace Tyrell,1392
Margaery Tyrell,1393
Cersei Lannister,1393
Tommen Baratheon,1393
Tywin Lannister,1393
Jaime Lannister,1393
Margaery Tyrell,1394
Cersei Lannister,1394
Margaery Tyrell,1395
Cersei Lannister,1395
Tommen Baratheon,1395
Daenerys Targaryen,1396
Barristan Selmy,1396
Missandei,1396
Jorah Mormont,1396
Grey Worm,1396
Daario Naharis,1396
Daenerys Targaryen,1397
Jorah Mormont,1397
Sansa Stark,1398
Petyr Baelish,1398
Sansa Stark,1399
Petyr Baelish,1399
Donnel Waynwood,1399
Robin Arryn,1400
Lysa Arryn,1400
Petyr Baelish,1400
Sansa Stark,1400
Lysa Arryn,1401
Petyr Baelish,1401
Sansa Stark,1402
Tywin Lannister,1403
Cersei Lannister,1403
Arya Stark,1404
Sandor Clegane,1404
Lysa Arryn,1405
Sansa Stark,1405
Brienne of Tarth,1406
Podrick Payne,1406
Sandor Clegane,1407
Arya Stark,1408
Arya Stark,1409
Sandor Clegane,1409
Oberyn Martell,1410
Cersei Lannister,1410
Brienne of Tarth,1411
Podrick Payne,1411
Rast,1412
Locke,1412
Locke,1413
Meera Reed,1414
Bran Stark,1414
Jojen Reed,1414
Hodor,1414
Bran Stark,1415
Jojen Reed,1415
Bran Stark,1416
Jojen Reed,1416
Meera Reed,1416
Jon Snow,1417
Eddison Tollett,1417
Locke,1417
Grenn,1417
Karl Tanner,1418
Meera Reed,1418
Jojen Reed,1418
Bran Stark,1418
Hodor,1418
Karl Tanner,1419
Meera Reed,1419
Jojen Reed,1419
Bran Stark,1419
Hodor,1419
Rast,1419
Jon Snow,1420
Grenn,1420
Locke,1420
Meera Reed,1421
Jojen Reed,1421
Bran Stark,1421
Hodor,1421
Locke,1421
Grenn,1422
Eddison Tollett,1422
Meera Reed,1423
Jojen Reed,1423
Bran Stark,1423
Hodor,1423
Locke,1423
Jon Snow,1424
Bran Stark,1425
Locke,1425
Hodor,1425
Bran Stark,1426
Hodor,1426
Jon Snow,1427
Bran Stark,1427
Meera Reed,1428
Jojen Reed,1428
Bran Stark,1428
Hodor,1428
Jon Snow,1428
Karl Tanner,1429
Jon Snow,1429
Karl Tanner,1430
Jon Snow,1430
Sissy,1430
Jon Snow,1431
Sissy,1431
Jon Snow,1432
Grenn,1432
Sissy,1432
Locke,1432
Eddison Tollett,1432
Rast,1433
Ghost,1433
Grenn,1434
Jon Snow,1434
Ghost,1434
Eddison Tollett,1434
Morag,1434
Sissy,1434
Jon Snow,1435
Eddison Tollett,1435
Grenn,1435
Morag,1435
Sissy,1435
Stannis Baratheon,1436
Davos Seaworth,1436
Stannis Baratheon,1437
Davos Seaworth,1437
Stannis Baratheon,1438
Davos Seaworth,1438
Tycho Nestoris,1438
Salladhor Saan,1439
Lhara,1439
Bathhouse Prostitute,1439
Salladhor Saan,1440
Lhara,1440
Bathhouse Prostitute,1440
Davos Seaworth,1440
Yara Greyjoy,1441
Myranda,1442
Ramsay Snow,1442
Yara Greyjoy,1443
Myranda,1444
Ramsay Snow,1444
Yara Greyjoy,1445
Myranda,1446
Ramsay Snow,1446
Yara Greyjoy,1447
Myranda,1448
Ramsay Snow,1448
Yara Greyjoy,1449
Bolton Guard,1449
Theon Greyjoy,1450
First Mate,1450
Yara Greyjoy,1450
Bolton Guard,1450
Theon Greyjoy,1451
First Mate,1451
Yara Greyjoy,1451
Ramsay Snow,1452
Theon Greyjoy,1452
First Mate,1452
Yara Greyjoy,1452
First Mate,1453
Yara Greyjoy,1453
Ironborn in Skiff,1453
Ramsay Snow,1454
Theon Greyjoy,1454
Goatherd,1455
Goatherd's Son,1455
Drogon,1455
Daenerys Targaryen,1456
Barristan Selmy,1456
Jorah Mormont,1456
Missandei,1456
Grey Worm,1456
Goatherd,1456
Daenerys Targaryen,1457
Barristan Selmy,1457
Jorah Mormont,1457
Missandei,1457
Grey Worm,1457
Hizdahr zo Loraq,1457
Manservant,1457
Daenerys Targaryen,1458
Barristan Selmy,1458
Jorah Mormont,1458
Missandei,1458
Grey Worm,1458
Oberyn Martell,1459
Cersei Lannister,1459
Mace Tyrell,1459
Grand Maester Pycelle,1459
Lord Varys,1459
Oberyn Martell,1460
Cersei Lannister,1460
Mace Tyrell,1460
Grand Maester Pycelle,1460
Lord Varys,1460
Tywin Lannister,1460
Lord Varys,1461
Oberyn Martell,1461
Jaime Lannister,1462
Tyrion Lannister,1462
Jaime Lannister,1463
Tyrion Lannister,1463
Tommen Baratheon,1463
Tywin Lannister,1463
Mace Tyrell,1463
Oberyn Martell,1463
Margaery Tyrell,1463
Loras Tyrell,1463
Cersei Lannister,1463
Jaime Lannister,1464
Tyrion Lannister,1464
Tywin Lannister,1464
Mace Tyrell,1464
Oberyn Martell,1464
Cersei Lannister,1464
Jaime Lannister,1465
Tyrion Lannister,1465
Tywin Lannister,1465
Mace Tyrell,1465
Oberyn Martell,1465
Cersei Lannister,1465
Meryn Trant,1465
Jaime Lannister,1466
Tyrion Lannister,1466
Tywin Lannister,1466
Mace Tyrell,1466
Oberyn Martell,1466
Cersei Lannister,1466
Margaery Tyrell,1466
Loras Tyrell,1466
Grand Maester Pycelle,1466
Jaime Lannister,1467
Tyrion Lannister,1467
Tywin Lannister,1467
Mace Tyrell,1467
Oberyn Martell,1467
Cersei Lannister,1467
Margaery Tyrell,1467
Loras Tyrell,1467
Jaime Lannister,1468
Tyrion Lannister,1468
Tywin Lannister,1468
Mace Tyrell,1468
Oberyn Martell,1468
Cersei Lannister,1468
Lord Varys,1468
Jaime Lannister,1469
Tyrion Lannister,1469
Tywin Lannister,1469
Mace Tyrell,1469
Oberyn Martell,1469
Cersei Lannister,1469
Jaime Lannister,1470
Tywin Lannister,1470
Jaime Lannister,1471
Tyrion Lannister,1471
Loras Tyrell,1471
Margaery Tyrell,1471
Cersei Lannister,1471
Tywin Lannister,1471
Mace Tyrell,1471
Oberyn Martell,1471
Shae,1472
Jaime Lannister,1472
Tyrion Lannister,1472
Cersei Lannister,1472
Tywin Lannister,1472
Mace Tyrell,1472
Oberyn Martell,1472
Loras Tyrell,1472
Margaery Tyrell,1472
Tyrion Lannister,1473
Tywin Lannister,1473
Jaime Lannister,1473
Cersei Lannister,1473
Shae,1473
Oberyn Martell,1473
Mace Tyrell,1473
Loras Tyrell,1473
Margaery Tyrell,1473
Jaime Lannister,1474
Tyrion Lannister,1474
Gregor Clegane,1475
Cersei Lannister,1475
Arya Stark,1476
Sandor Clegane,1476
Arya Stark,1477
Sandor Clegane,1477
Old Man,1477
Arya Stark,1478
Sandor Clegane,1478
Biter,1478
Arya Stark,1479
Sandor Clegane,1479
Rorge,1479
Arya Stark,1480
Sandor Clegane,1480
Jon Snow,1481
Samwell Tarly,1481
Grenn,1481
Eddison Tollett,1481
Jon Snow,1482
Samwell Tarly,1482
Grenn,1482
Eddison Tollett,1482
Janos Slynt,1482
Alliser Thorne,1482
Olly,1482
Ghost,1482
Jon Snow,1483
Samwell Tarly,1483
Janos Slynt,1483
Alliser Thorne,1483
Eddison Tollett,1483
Pypar,1483
Grenn,1483
Othell Yarwyck,1483
Tyrion Lannister,1484
Bronn,1484
Daenerys Targaryen,1485
Daario Naharis,1485
Melisandre,1486
Selyse Baratheon,1486
Daario Naharis,1487
Jorah Mormont,1487
Daenerys Targaryen,1488
Jorah Mormont,1488
Sandor Clegane,1489
Arya Stark,1489
Brienne of Tarth,1490
Podrick Payne,1490
Hot Pie,1490
Brienne of Tarth,1491
Podrick Payne,1491
Brienne of Tarth,1492
Podrick Payne,1492
Hot Pie,1492
Brienne of Tarth,1493
Podrick Payne,1493
Tyrion Lannister,1494
Oberyn Martell,1494
Sansa Stark,1495
Sansa Stark,1496
Robin Arryn,1496
Sansa Stark,1497
Petyr Baelish,1497
Sansa Stark,1498
Petyr Baelish,1498
Lysa Arryn,1498
Sansa Stark,1499
Lysa Arryn,1499
Sansa Stark,1500
Lysa Arryn,1500
Petyr Baelish,1500
Mole's Town Whore,1501
Kegs,1501
Black Jack Bulwer,1501
Mully,1501
Gilly,1501
Styr,1502
Tormund Giantsbane,1502
Ygritte,1502
Styr,1503
Tormund Giantsbane,1503
Ygritte,1503
Mole's Town Whore,1503
Kegs,1503
Black Jack Bulwer,1503
Mully,1503
Ygritte,1504
Gilly,1504
Baby Sam,1504
Samwell Tarly,1505
Jon Snow,1505
Pypar,1505
Grenn,1505
Eddison Tollett,1505
Grey Worm,1506
Missandei,1506
Missandei,1507
Daenerys Targaryen,1507
Missandei,1508
Grey Worm,1508
Ramsay Snow,1509
Theon Greyjoy,1509
Theon Greyjoy,1510
Theon Greyjoy,1511
Ralf Kenning,1511
Adrack Humble,1511
Theon Greyjoy,1512
Adrack Humble,1512
Theon Greyjoy,1513
Adrack Humble,1513
Ramsay Snow,1513
Petyr Baelish,1514
Yohn Royce,1514
Anya Waynwood,1514
Vance Corbray,1514
Petyr Baelish,1515
Yohn Royce,1515
Anya Waynwood,1515
Vance Corbray,1515
Sansa Stark,1515
Petyr Baelish,1516
Yohn Royce,1516
Anya Waynwood,1516
Barristan Selmy,1517
Little Bird,1517
Barristan Selmy,1518
Jorah Mormont,1518
Barristan Selmy,1519
Jorah Mormont,1519
Missandei,1519
Grey Worm,1519
Daenerys Targaryen,1519
Jorah Mormont,1520
Ramsay Snow,1521
Roose Bolton,1521
Ramsay Snow,1522
Roose Bolton,1522
Theon Greyjoy,1522
Sansa Stark,1523
Petyr Baelish,1523
Arya Stark,1524
Sandor Clegane,1524
Arya Stark,1525
Sandor Clegane,1525
Donnel Waynwood,1525
Petyr Baelish,1526
Robin Arryn,1526
Petyr Baelish,1527
Robin Arryn,1527
Sansa Stark,1527
Tyrion Lannister,1528
Jaime Lannister,1528
Tyrion Lannister,1529
Tywin Lannister,1530
Mace Tyrell,1530
Cersei Lannister,1530
Lord Varys,1530
Jaime Lannister,1530
Tyrion Lannister,1531
Oberyn Martell,1531
Ellaria Sand,1531
Gregor Clegane,1532
Tywin Lannister,1532
Mace Tyrell,1532
Cersei Lannister,1532
Lord Varys,1532
Jaime Lannister,1532
Tyrion Lannister,1532
Oberyn Martell,1532
Ellaria Sand,1532
Gregor Clegane,1533
Tywin Lannister,1533
Mace Tyrell,1533
Cersei Lannister,1533
Lord Varys,1533
Jaime Lannister,1533
Tyrion Lannister,1533
Oberyn Martell,1533
Ellaria Sand,1533
Grand Maester Pycelle,1533
Ellaria Sand,1534
Tyrion Lannister,1534
Gregor Clegane,1534
Oberyn Martell,1534
Tywin Lannister,1534
Cersei Lannister,1534
Mace Tyrell,1534
Jaime Lannister,1534
Grand Maester Pycelle,1534
Samwell Tarly,1535
Jon Snow,1535
Thenn Warg,1536
Styr,1536
Tormund Giantsbane,1536
Ygritte,1536
Thenn Warg,1537
Styr,1537
Tormund Giantsbane,1537
Ygritte,1537
Gilly,1537
Baby Sam,1537
Samwell Tarly,1538
Maester Aemon,1538
Samwell Tarly,1539
Gilly,1539
Baby Sam,1539
Pypar,1539
Thenn Warg,1540
Styr,1540
Tormund Giantsbane,1540
Ygritte,1540
Jon Snow,1541
Jon Snow,1542
Janos Slynt,1542
Grenn,1542
Eddison Tollett,1542
Alliser Thorne,1543
Jon Snow,1543
Samwell Tarly,1544
Gilly,1544
Baby Sam,1544
Pypar,1545
Samwell Tarly,1545
Ygritte,1546
Samwell Tarly,1546
Pypar,1546
Ygritte,1547
Tormund Giantsbane,1547
Styr,1547
Thenn Warg,1547
Mag the Mighty,1548
Dongo the Giant,1548
Grenn,1549
Eddison Tollett,1549
Jon Snow,1549
Alliser Thorne,1549
Mag the Mighty,1550
Dongo the Giant,1550
Jon Snow,1551
Alliser Thorne,1551
Grenn,1551
Eddison Tollett,1551
Tormund Giantsbane,1552
Styr,1552
Thenn Warg,1552
Ygritte,1552
Jon Snow,1553
Alliser Thorne,1553
Janos Slynt,1553
Grenn,1553
Eddison Tollett,1553
Jon Snow,1554
Ygritte,1555
Styr,1555
Tormund Giantsbane,1555
Thenn Warg,1555
Pypar,1555
Samwell Tarly,1555
Olly,1556
Alliser Thorne,1556
Alliser Thorne,1557
Tormund Giantsbane,1557
Styr,1557
Thenn Warg,1557
Ygritte,1557
Pypar,1557
Samwell Tarly,1557
Mag the Mighty,1558
Dongo the Giant,1558
Grenn,1559
Eddison Tollett,1559
Janos Slynt,1559
Jon Snow,1559
Grenn,1560
Eddison Tollett,1560
Jon Snow,1560
Jon Snow,1561
Grenn,1561
Eddison Tollett,1561
Dongo the Giant,1562
Jon Snow,1563
Dongo the Giant,1564
Jon Snow,1565
Styr,1566
Olly,1566
Ygritte,1567
Janos Slynt,1567
Olly,1567
Janos Slynt,1568
Gilly,1568
Baby Sam,1568
Pypar,1569
Samwell Tarly,1569
Ygritte,1569
Mag the Mighty,1570
Jon Snow,1571
Eddison Tollett,1571
Jon Snow,1572
Eddison Tollett,1572
Grenn,1572
Mag the Mighty,1573
Dongo the Giant,1573
Jon Snow,1574
Eddison Tollett,1574
Grenn,1574
Dongo the Giant,1575
Mag the Mighty,1575
Jon Snow,1576
Grenn,1576
Donnel Hill,1576
Cooper,1576
Jon Snow,1577
Eddison Tollett,1577
Alliser Thorne,1578
Tormund Giantsbane,1578
Samwell Tarly,1579
Pypar,1579
Samwell Tarly,1580
Thenn Warg,1580
Grenn,1581
Donnel Hill,1581
Cooper,1581
Samwell Tarly,1581
Samwell Tarly,1582
Olly,1582
Dongo the Giant,1583
Mag the Mighty,1583
Eddison Tollett,1584
Dongo the Giant,1585
Mag the Mighty,1585
Dongo the Giant,1586
Mag the Mighty,1587
Mag the Mighty,1588
Samwell Tarly,1589
Jon Snow,1589
Eddison Tollett,1589
Grenn,1590
Donnel Hill,1590
Cooper,1590
Mag the Mighty,1591
Grenn,1592
Donnel Hill,1592
Cooper,1592
Mag the Mighty,1593
Grenn,1594
Donnel Hill,1594
