sceneStart,sceneEnd,location,subLocation,episodeId,duration,nbc,sceneId,nbdeath
0:34:26,0:38:14,The Crownlands,King's Landing,33,228,2,1324,0
0:38:14,0:43:16,The Crownlands,King's Landing,33,302,2,1325,0
0:43:30,0:43:42,The Wall,The Gift,33,12,2,1326,1
0:43:42,0:43:56,The Wall,The Gift,33,14,5,1327,2
0:43:56,0:44:53,The Wall,The Gift,33,57,5,1328,0
0:44:53,0:45:25,The Wall,The Gift,33,32,2,1329,0
0:45:25,0:46:44,The Wall,Castle Black,33,79,7,1330,0
0:46:44,0:46:57,The Wall,Castle Black,33,13,3,1331,0
0:46:57,0:48:07,The Wall,Castle Black,33,70,6,1332,0
0:48:07,0:48:31,Meereen,NA,33,24,4,1333,0
0:48:31,0:48:54,Meereen,NA,33,23,5,1334,0
0:48:54,0:49:33,Meereen,NA,33,39,5,1335,0
0:49:33,0:49:56,Meereen,NA,33,23,6,1336,0
0:49:56,0:49:59,Meereen,NA,33,3,1,1337,0
0:49:59,0:50:23,Meereen,NA,33,24,6,1338,0
0:50:23,0:51:36,Meereen,NA,33,73,7,1339,0
0:51:36,0:51:53,Meereen,NA,33,17,3,1340,0
0:51:53,0:52:35,Meereen,NA,33,42,5,1341,0
0:52:35,0:52:41,Meereen,NA,33,6,2,1342,1
0:52:41,0:55:30,Meereen,NA,33,169,6,1343,0
0:01:54,0:03:48,Meereen,NA,34,114,2,1344,0
0:03:48,0:04:11,Meereen,NA,34,23,4,1345,0
0:04:18,0:05:12,Meereen,NA,34,54,1,1346,0
0:05:12,0:05:45,Meereen,NA,34,33,3,1347,0
0:05:45,0:07:06,Meereen,NA,34,81,4,1348,0
0:07:06,0:07:52,Meereen,NA,34,46,1,1349,1
0:07:52,0:08:56,Meereen,NA,34,64,3,1350,0
0:08:56,0:09:10,Meereen,NA,34,14,5,1351,0
0:09:10,0:09:29,Meereen,NA,34,19,2,1352,0
0:09:51,0:10:09,Meereen,NA,34,18,1,1353,0
0:10:09,0:12:21,The Crownlands,King's Landing,34,132,2,1354,0
0:12:21,0:15:02,The Crownlands,King's Landing,34,161,2,1355,0
0:15:02,0:18:04,The Vale,To The Vale,34,182,2,1356,0
0:18:04,0:20:28,The Crownlands,King's Landing,34,144,2,1357,0
0:20:28,0:20:45,The Wall,Castle Black,34,17,2,1358,0
0:20:45,0:22:11,The Wall,Castle Black,34,86,4,1359,0
0:22:11,0:22:58,The Wall,Castle Black,34,47,6,1360,0
0:22:58,0:23:35,The Wall,Castle Black,34,37,3,1361,0
0:23:35,0:24:34,The Wall,Castle Black,34,59,2,1362,0
0:24:34,0:24:41,The Wall,Castle Black,34,7,3,1363,0
0:24:41,0:27:15,The Crownlands,King's Landing,34,154,2,1364,0
0:27:15,0:27:53,The Crownlands,King's Landing,34,38,1,1365,0
0:27:53,0:30:51,The Crownlands,King's Landing,34,178,2,1366,0
0:30:51,0:33:06,The Crownlands,King's Landing,34,135,2,1367,0
0:33:06,0:35:17,The Crownlands,King's Landing,34,131,4,1368,0
0:35:17,0:36:38,The Wall,Castle Black,34,81,2,1369,0
0:36:38,0:36:46,The Wall,Castle Black,34,8,3,1370,0
0:36:46,0:37:10,The Wall,Castle Black,34,24,3,1371,0
0:37:10,0:39:44,The Wall,Castle Black,34,154,8,1372,0
0:39:44,0:42:05,North of the Wall,Craster's Keep,34,141,3,1373,0
0:42:05,0:43:31,North of the Wall,Craster's Keep,34,86,6,1374,0
0:43:31,0:44:35,North of the Wall,Craster's Keep,34,64,1,1375,0
0:44:35,0:45:49,North of the Wall,Craster's Keep,34,74,2,1376,0
0:45:49,0:46:38,North of the Wall,Craster's Keep,34,49,5,1377,0
0:46:38,0:47:02,North of the Wall,Craster's Keep,34,24,2,1378,0
0:47:02,0:47:18,North of the Wall,Craster's Keep,34,16,4,1379,0
0:47:18,0:48:02,North of the Wall,Craster's Keep,34,44,4,1380,0
0:48:02,0:48:15,North of the Wall,Craster's Keep,34,13,4,1381,0
0:48:15,0:48:41,North of the Wall,Craster's Keep,34,26,2,1382,0
0:48:41,0:51:15,North of the Wall,Craster's Keep,34,154,6,1383,0
0:51:15,0:52:51,North of the Wall,The Lands of Always Winter,34,96,1,1384,0
0:52:51,0:53:43,North of the Wall,The Lands of Always Winter,34,52,2,1385,0
0:01:55,0:02:54,The Crownlands,King's Landing,35,59,9,1386,0
0:02:54,0:03:38,The Crownlands,King's Landing,35,44,7,1387,0
0:03:38,0:04:20,The Crownlands,King's Landing,35,42,4,1388,0
0:04:20,0:05:11,The Crownlands,King's Landing,35,51,2,1389,0
0:05:11,0:05:19,The Crownlands,King's Landing,35,8,5,1390,0
0:05:19,0:06:07,The Crownlands,King's Landing,35,48,2,1391,0
0:06:07,0:06:16,The Crownlands,King's Landing,35,9,3,1392,0
0:06:16,0:06:21,The Crownlands,King's Landing,35,5,5,1393,0
0:06:21,0:06:34,The Crownlands,King's Landing,35,13,2,1394,0
0:06:34,0:06:40,The Crownlands,King's Landing,35,6,3,1395,0
0:06:40,0:08:41,Meereen,NA,35,121,6,1396,0
0:08:41,0:10:19,Meereen,NA,35,98,2,1397,0
0:10:19,0:11:48,The Vale,The Eyrie,35,89,2,1398,0
0:11:48,0:12:22,The Vale,The Eyrie,35,34,3,1399,0
0:12:22,0:14:56,The Vale,The Eyrie,35,154,4,1400,0
0:14:56,0:17:01,The Vale,The Eyrie,35,125,2,1401,0
0:17:01,0:17:23,The Vale,The Eyrie,35,22,1,1402,0
0:17:23,0:20:56,The Crownlands,King's Landing,35,213,2,1403,0
0:20:56,0:22:36,The Riverlands,To The Eyrie,35,100,2,1404,0
0:22:36,0:25:51,The Vale,The Eyrie,35,195,2,1405,0
0:25:51,0:27:21,The Riverlands,The Kingsroad,35,90,2,1406,0
0:27:21,0:27:35,The Riverlands,To The Eyrie,35,14,1,1407,0
0:27:35,0:28:08,The Riverlands,To The Eyrie,35,33,1,1408,0
0:28:08,0:29:55,The Riverlands,To The Eyrie,35,107,2,1409,0
0:29:55,0:33:15,The Crownlands,King's Landing,35,200,2,1410,0
0:33:15,0:35:54,The Riverlands,The Kingsroad,35,159,2,1411,0
0:35:54,0:36:18,North of the Wall,Craster's Keep,35,24,2,1412,0
0:36:18,0:36:57,North of the Wall,Craster's Keep,35,39,1,1413,0
0:36:57,0:37:57,North of the Wall,Craster's Keep,35,60,4,1414,0
0:37:57,0:38:23,North of the Wall,Craster's Keep,35,26,2,1415,0
0:38:23,0:39:09,North of the Wall,Craster's Keep,35,46,3,1416,0
0:39:09,0:40:09,North of the Wall,Craster's Keep,35,60,4,1417,0
0:40:09,0:42:46,North of the Wall,Craster's Keep,35,157,5,1418,0
0:42:46,0:42:50,North of the Wall,Craster's Keep,35,4,6,1419,0
0:42:50,0:43:19,North of the Wall,Craster's Keep,35,29,3,1420,0
0:43:19,0:43:56,North of the Wall,Craster's Keep,35,37,5,1421,0
0:43:56,0:44:06,North of the Wall,Craster's Keep,35,10,2,1422,0
0:44:06,0:44:31,North of the Wall,Craster's Keep,35,25,5,1423,0
0:44:31,0:44:43,North of the Wall,Craster's Keep,35,12,1,1424,0
0:44:43,0:45:22,North of the Wall,Craster's Keep,35,39,3,1425,1
0:45:22,0:45:33,North of the Wall,Craster's Keep,35,11,2,1426,0
0:45:33,0:45:45,North of the Wall,Craster's Keep,35,12,2,1427,0
0:45:45,0:46:25,North of the Wall,Craster's Keep,35,40,5,1428,0
0:46:25,0:47:49,North of the Wall,Craster's Keep,35,84,2,1429,0
0:47:49,0:48:20,North of the Wall,Craster's Keep,35,31,3,1430,1
0:48:20,0:48:42,North of the Wall,Craster's Keep,35,22,2,1431,0
0:48:42,0:49:16,North of the Wall,Craster's Keep,35,34,5,1432,1
0:49:16,0:49:54,North of the Wall,Craster's Keep,35,38,2,1433,1
0:49:54,0:51:13,North of the Wall,Craster's Keep,35,79,6,1434,0
0:51:13,0:51:51,North of the Wall,Craster's Keep,35,38,5,1435,0
0:01:54,0:02:41,Braavos,NA,36,47,2,1436,0
0:02:41,0:03:26,Braavos,NA,36,45,2,1437,0
0:03:26,0:07:49,Braavos,NA,36,263,3,1438,0
0:07:49,0:08:15,Braavos,NA,36,26,3,1439,0
0:08:15,0:10:14,Braavos,NA,36,119,4,1440,0
0:10:14,0:10:36,The North,The Dreadfort,36,22,1,1441,0
0:10:36,0:10:47,The North,The Dreadfort,36,11,2,1442,0
0:10:47,0:10:53,The North,The Dreadfort,36,6,1,1443,0
0:10:53,0:11:05,The North,The Dreadfort,36,12,2,1444,0
0:11:05,0:11:18,The North,The Dreadfort,36,13,1,1445,0
0:11:18,0:11:23,The North,The Dreadfort,36,5,2,1446,0
0:11:23,0:11:30,The North,The Dreadfort,36,7,1,1447,0
0:11:30,0:11:34,The North,The Dreadfort,36,4,2,1448,0
0:11:34,0:12:10,The North,The Dreadfort,36,36,2,1449,0
0:12:10,0:12:40,The North,The Dreadfort,36,30,4,1450,0
0:12:40,0:13:34,The North,The Dreadfort,36,54,3,1451,0
0:13:34,0:14:56,The North,The Dreadfort,36,82,4,1452,0
0:14:56,0:15:07,The North,The Dreadfort,36,11,3,1453,0
0:15:07,0:18:44,The North,The Dreadfort,36,217,2,1454,0
0:18:44,0:19:48,Meereen,Outside Meereen,36,64,3,1455,0
0:19:48,0:21:32,Meereen,NA,36,104,6,1456,0
0:21:32,0:24:39,Meereen,NA,36,187,7,1457,0
0:24:39,0:24:59,Meereen,NA,36,20,5,1458,0
0:24:59,0:25:18,The Crownlands,King's Landing,36,19,5,1459,0
0:25:18,0:27:46,The Crownlands,King's Landing,36,148,6,1460,0
0:27:46,0:30:11,The Crownlands,King's Landing,36,145,2,1461,0
0:30:11,0:30:59,The Crownlands,King's Landing,36,48,2,1462,0
0:30:59,0:32:51,The Crownlands,King's Landing,36,112,9,1463,0
0:32:51,0:33:43,The Crownlands,King's Landing,36,52,6,1464,0
0:33:43,0:34:31,The Crownlands,King's Landing,36,48,7,1465,0
0:34:31,0:36:14,The Crownlands,King's Landing,36,103,9,1466,0
0:36:14,0:37:29,The Crownlands,King's Landing,36,75,8,1467,0
0:37:29,0:38:51,The Crownlands,King's Landing,36,82,7,1468,0
0:38:51,0:39:25,The Crownlands,King's Landing,36,34,6,1469,0
0:39:25,0:41:42,The Crownlands,King's Landing,36,137,2,1470,0
0:41:42,0:43:00,The Crownlands,King's Landing,36,78,8,1471,0
0:43:00,0:47:27,The Crownlands,King's Landing,36,267,9,1472,0
0:47:27,0:49:19,The Crownlands,King's Landing,36,112,9,1473,0
0:01:54,0:04:56,The Crownlands,King's Landing,37,182,2,1474,0
0:04:56,0:05:56,The Crownlands,King's Landing,37,60,2,1475,0
0:05:56,0:06:32,The Riverlands,To The Eyrie,37,36,2,1476,0
0:06:32,0:09:38,The Riverlands,To The Eyrie,37,186,3,1477,1
0:09:38,0:09:45,The Riverlands,To The Eyrie,37,7,3,1478,1
0:09:45,0:10:40,The Riverlands,To The Eyrie,37,55,3,1479,1
0:10:40,0:10:49,The Riverlands,To The Eyrie,37,9,2,1480,0
0:10:49,0:11:07,The Wall,Castle Black,37,18,4,1481,0
0:11:07,0:11:41,The Wall,Castle Black,37,34,8,1482,0
0:11:41,0:13:39,The Wall,Castle Black,37,118,8,1483,0
0:13:39,0:18:07,The Crownlands,King's Landing,37,268,2,1484,0
0:18:07,0:20:43,Meereen,NA,37,156,2,1485,0
0:20:43,0:24:40,The Crownlands,Dragonstone,37,237,2,1486,0
0:24:40,0:25:00,Meereen,NA,37,20,2,1487,0
0:25:00,0:27:56,Meereen,NA,37,176,2,1488,0
0:27:56,0:31:09,The Riverlands,To The Eyrie,37,193,2,1489,0
0:31:09,0:33:13,The Riverlands,Crossroads Inn,37,124,3,1490,0
0:33:13,0:33:55,The Riverlands,Crossroads Inn,37,42,2,1491,0
0:33:55,0:35:22,The Riverlands,Crossroads Inn,37,87,3,1492,0
0:35:22,0:36:24,The Riverlands,Crossroads Inn,37,62,2,1493,0
0:36:24,0:41:24,The Crownlands,King's Landing,37,300,2,1494,0
0:41:24,0:42:05,The Vale,The Eyrie,37,41,1,1495,0
0:42:05,0:44:11,The Vale,The Eyrie,37,126,2,1496,0
0:44:11,0:45:39,The Vale,The Eyrie,37,88,2,1497,0
0:45:39,0:46:18,The Vale,The Eyrie,37,39,3,1498,0
0:46:18,0:48:10,The Vale,The Eyrie,37,112,2,1499,0
0:48:10,0:49:42,The Vale,The Eyrie,37,92,3,1500,1
0:02:55,0:05:16,The Wall,Mole's Town,38,141,5,1501,0
0:05:16,0:05:48,The Wall,Mole's Town,38,32,3,1502,0
0:05:48,0:06:35,The Wall,Mole's Town,38,47,7,1503,4
0:06:35,0:06:52,The Wall,Mole's Town,38,17,3,1504,0
0:06:52,0:08:43,The Wall,Castle Black,38,111,5,1505,0
0:08:43,0:09:37,Meereen,NA,38,54,2,1506,0
0:09:37,0:10:44,Meereen,NA,38,67,2,1507,0
0:10:44,0:13:26,Meereen,NA,38,162,2,1508,0
0:13:26,0:14:45,The North,Moat Cailin,38,79,2,1509,0
0:14:45,0:15:43,The North,Moat Cailin,38,58,1,1510,0
0:15:43,0:18:02,The North,Moat Cailin,38,139,3,1511,1
0:18:02,0:18:22,The North,Moat Cailin,38,20,2,1512,0
0:18:22,0:18:53,The North,Moat Cailin,38,31,3,1513,1
0:18:53,0:20:50,The Vale,The Eyrie,38,117,4,1514,0
0:20:50,0:25:25,The Vale,The Eyrie,38,275,5,1515,0
0:25:25,0:27:11,The Vale,The Eyrie,38,106,3,1516,0
0:27:11,0:27:56,Meereen,NA,38,45,2,1517,0
0:27:56,0:29:30,Meereen,NA,38,94,2,1518,0
0:29:30,0:32:41,Meereen,NA,38,191,5,1519,0
0:32:41,0:33:04,Meereen,NA,38,23,1,1520,0
0:33:04,0:35:19,The North,Moat Cailin,38,135,2,1521,0
0:35:19,0:36:03,The North,Outside Winterfell,38,44,3,1522,0
0:36:03,0:37:22,The Vale,The Eyrie,38,79,2,1523,0
0:37:22,0:38:51,The Vale,The Eyrie,38,89,2,1524,0
0:38:51,0:39:30,The Vale,The Eyrie,38,39,3,1525,0
0:39:30,0:40:12,The Vale,The Eyrie,38,42,2,1526,0
0:40:12,0:40:37,The Vale,The Eyrie,38,25,3,1527,0
0:40:37,0:46:22,The Crownlands,King's Landing,38,345,2,1528,0
0:46:22,0:46:39,The Crownlands,King's Landing,38,17,1,1529,0
0:46:39,0:46:44,The Crownlands,King's Landing,38,5,5,1530,0
0:46:44,0:47:07,The Crownlands,King's Landing,38,23,3,1531,0
0:47:07,0:47:28,The Crownlands,King's Landing,38,21,9,1532,0
0:47:28,0:51:34,The Crownlands,King's Landing,38,246,10,1533,1
0:51:34,0:52:02,The Crownlands,King's Landing,38,28,9,1534,1
0:02:44,0:06:03,The Wall,Castle Black,39,199,2,1535,0
0:06:14,0:08:34,The Wall,Outside Castle Black,39,140,4,1536,0
0:08:34,0:08:43,The Wall,Outside Castle Black,39,9,6,1537,0
0:08:43,0:12:23,The Wall,Castle Black,39,220,2,1538,0
0:12:23,0:13:53,The Wall,Castle Black,39,90,4,1539,0
0:13:57,0:14:18,The Wall,Outside Castle Black,39,21,4,1540,0
0:14:18,0:15:51,The Wall,Castle Black,39,93,1,1541,0
0:15:03,0:15:22,The Wall,Castle Black,39,19,4,1542,0
0:15:22,0:16:34,The Wall,Castle Black,39,72,2,1543,0
0:16:34,0:18:11,The Wall,Castle Black,39,97,3,1544,0
0:18:11,0:19:59,The Wall,Castle Black,39,108,2,1545,0
0:19:59,0:20:10,The Wall,Outside Castle Black,39,11,3,1546,0
0:20:10,0:20:39,The Wall,Castle Black,39,29,4,1547,0
0:21:02,0:21:28,North of the Wall,The Wall,39,26,2,1548,0
0:21:28,0:21:44,The Wall,Castle Black,39,16,4,1549,0
0:21:44,0:22:07,North of the Wall,The Wall,39,23,2,1550,0
0:22:07,0:22:44,The Wall,Castle Black,39,37,4,1551,0
0:22:44,0:23:08,The Wall,Castle Black,39,24,4,1552,0
0:23:08,0:23:29,The Wall,Castle Black,39,21,5,1553,0
0:23:46,0:23:49,The Wall,Castle Black,39,3,1,1554,0
0:23:49,0:24:34,The Wall,Castle Black,39,45,6,1555,0
0:24:34,0:25:10,The Wall,Castle Black,39,36,2,1556,0
0:25:10,0:25:54,The Wall,Castle Black,39,44,7,1557,0
0:25:54,0:26:09,North of the Wall,The Wall,39,15,2,1558,0
0:26:09,0:26:54,The Wall,Castle Black,39,45,4,1559,0
0:26:54,0:27:13,The Wall,Castle Black,39,19,3,1560,0
0:27:26,0:28:04,The Wall,Castle Black,39,38,3,1561,0
0:28:04,0:28:15,North of the Wall,The Wall,39,11,1,1562,0
0:28:15,0:28:18,The Wall,Castle Black,39,3,1,1563,0
0:28:18,0:28:19,North of the Wall,The Wall,39,1,1,1564,0
0:28:19,0:28:23,The Wall,Castle Black,39,4,1,1565,0
0:28:23,0:29:04,The Wall,Castle Black,39,41,2,1566,0
0:29:04,0:29:54,The Wall,Castle Black,39,50,3,1567,0
0:29:54,0:30:14,The Wall,Castle Black,39,20,3,1568,0
0:30:14,0:31:00,The Wall,Castle Black,39,46,3,1569,1
0:31:00,0:31:02,North of the Wall,The Wall,39,2,1,1570,0
0:31:02,0:31:18,The Wall,Castle Black,39,16,2,1571,0
0:31:23,0:31:26,The Wall,Castle Black,39,3,3,1572,0
0:31:26,0:31:44,North of the Wall,The Wall,39,18,2,1573,0
0:31:44,0:31:54,The Wall,Castle Black,39,10,3,1574,0
0:31:54,0:32:43,North of the Wall,The Wall,39,49,2,1575,0
0:32:43,0:33:12,The Wall,Castle Black,39,29,4,1576,0
0:33:12,0:33:20,The Wall,Castle Black,39,8,2,1577,0
0:33:20,0:34:14,The Wall,Castle Black,39,54,2,1578,0
0:34:14,0:34:39,The Wall,Castle Black,39,25,2,1579,1
0:34:39,0:35:05,The Wall,Castle Black,39,26,2,1580,1
0:35:05,0:35:25,The Wall,Castle Black,39,20,4,1581,0
0:35:25,0:36:02,The Wall,Castle Black,39,37,2,1582,0
0:36:02,0:36:08,North of the Wall,The Wall,39,6,2,1583,0
0:36:08,0:36:15,The Wall,Castle Black,39,7,1,1584,0
0:36:15,0:36:27,North of the Wall,The Wall,39,12,2,1585,0
0:36:36,0:36:41,North of the Wall,The Wall,39,5,1,1586,1
0:36:41,0:36:47,North of the Wall,The Wall,39,6,1,1587,0
0:37:01,0:37:15,North of the Wall,The Wall,39,14,1,1588,0
0:37:15,0:38:04,The Wall,Castle Black,39,49,3,1589,0
0:38:04,0:38:09,The Wall,Castle Black,39,5,3,1590,0
0:38:09,0:38:11,North of the Wall,The Wall,39,2,1,1591,0
0:38:11,0:38:20,The Wall,Castle Black,39,9,3,1592,0
0:38:20,0:38:23,North of the Wall,The Wall,39,3,1,1593,0
0:38:23,0:38:26,The Wall,Castle Black,39,3,3,1594,0
0:38:26,0:38:29,North of the Wall,The Wall,39,3,1,1595,0
0:38:29,0:39:09,The Wall,Castle Black,39,40,4,1596,0
0:39:09,0:39:33,The Wall,Castle Black,39,24,2,1597,0
0:39:33,0:40:35,The Wall,Castle Black,39,62,3,1598,0
0:40:35,0:40:54,The Wall,Castle Black,39,19,3,1599,0
0:40:54,0:42:18,The Wall,Castle Black,39,84,4,1600,1
0:42:18,0:42:47,The Wall,Castle Black,39,29,3,1601,0
0:42:47,0:44:00,The Wall,Castle Black,39,73,2,1602,1
0:44:03,0:44:18,The Wall,Castle Black,39,15,1,1603,0
0:44:32,0:44:57,The Wall,Castle Black,39,25,1,1604,0
0:44:57,0:45:37,The Wall,Castle Black,39,40,2,1605,0
0:45:37,0:46:01,The Wall,Castle Black,39,24,3,1606,0
0:46:01,0:47:49,The Wall,Castle Black,39,108,2,1607,0
0:47:49,0:48:44,The Wall,Castle Black,39,55,6,1608,4
0:48:44,0:50:03,The Wall,Castle Black,39,79,2,1609,0
0:02:50,0:03:25,North of the Wall,The Wall,40,35,1,1610,0
0:03:25,0:03:33,The Wall,Castle Black,40,8,1,1611,0
0:03:33,0:04:04,North of the Wall,The Haunted Forest,40,31,2,1612,1
0:04:04,0:04:34,North of the Wall,The Haunted Forest,40,30,2,1613,0
0:04:34,0:09:18,North of the Wall,The Haunted Forest,40,284,2,1614,0
0:09:18,0:11:06,North of the Wall,The Wall,40,108,2,1615,0
0:11:06,0:13:42,North of the Wall,The Wall,40,156,4,1616,0
0:13:42,0:13:58,North of the Wall,The Wall,40,16,2,1617,0
0:14:00,0:15:13,The Crownlands,King's Landing,40,73,4,1618,0
0:15:13,0:15:54,The Crownlands,King's Landing,40,41,3,1619,0
0:15:54,0:16:08,The Crownlands,King's Landing,40,14,2,1620,0
0:16:08,0:19:08,The Crownlands,King's Landing,40,180,2,1621,0
0:19:08,0:21:03,The Crownlands,King's Landing,40,115,2,1622,0
0:21:03,0:23:52,Meereen,NA,40,169,5,1623,0
0:23:52,0:24:04,Meereen,NA,40,12,2,1624,0
0:24:04,0:25:11,Meereen,NA,40,67,5,1625,0
0:25:11,0:25:41,Meereen,NA,40,30,3,1626,0
0:25:14,0:28:06,Meereen,NA,40,172,3,1627,0
0:28:06,0:28:44,The Wall,Castle Black,40,38,7,1628,2
0:28:44,0:29:46,The Wall,Castle Black,40,62,12,1629,1
0:29:46,0:31:31,The Wall,Castle Black,40,105,2,1630,0
0:31:31,0:31:36,North of the Wall,The Wall,40,5,1,1631,0
0:31:36,0:32:49,North of the Wall,The Haunted Forest,40,73,2,1632,1
0:32:49,0:34:31,North of the Wall,Outside the Three-Eyed Raven,40,102,5,1633,0
0:34:31,0:37:04,North of the Wall,The Three-Eyed Raven,40,153,5,1634,0
0:37:04,0:38:09,North of the Wall,The Three-Eyed Raven,40,65,6,1635,1
0:38:09,0:38:52,North of the Wall,The Three-Eyed Raven,40,43,5,1636,0
0:38:52,0:40:00,North of the Wall,The Three-Eyed Raven,40,68,4,1637,0
0:40:00,0:41:22,North of the Wall,The Three-Eyed Raven,40,82,4,1638,0
0:41:22,0:42:11,The Vale,To The Eyrie,40,49,2,1639,0
0:42:11,0:43:34,The Vale,To The Eyrie,40,83,3,1640,0
0:43:34,0:46:08,The Vale,To The Eyrie,40,154,4,1641,0
0:46:08,0:48:38,The Vale,To The Eyrie,40,150,2,1642,0
0:48:38,0:48:56,The Vale,To The Eyrie,40,18,3,1643,0
0:48:56,0:53:04,The Vale,To The Eyrie,40,248,2,1644,0
0:53:04,0:54:27,The Crownlands,King's Landing,40,83,2,1645,0
0:54:27,0:55:06,The Crownlands,King's Landing,40,39,1,1646,0
0:55:06,0:57:36,The Crownlands,King's Landing,40,150,2,1647,1
0:57:36,0:57:59,The Crownlands,King's Landing,40,23,1,1648,0
0:57:59,1:00:50,The Crownlands,King's Landing,40,171,2,1649,1
1:00:50,1:01:21,The Crownlands,King's Landing,40,31,2,1650,0
1:01:21,1:02:12,The Crownlands,King's Landing,40,51,1,1651,0
1:02:12,1:02:50,The Vale,Coast of the Vale,40,38,1,1652,0
1:02:50,1:03:51,The Vale,Coast of the Vale,40,61,2,1653,0
1:03:51,1:04:49,The Vale,Coast of the Vale,40,58,1,1654,0
0:05:30,0:07:07,The Westerlands,Outside Casterly Rock,41,97,2,1655,0
0:07:07,0:09:40,The Westerlands,Outside Casterly Rock,41,153,3,1656,0
0:09:40,0:10:39,The Crownlands,King's Landing,41,59,4,1657,0
0:10:39,0:12:55,The Crownlands,King's Landing,41,136,3,1658,1
0:12:55,0:13:30,Pentos,NA,41,35,1,1659,0
0:13:30,0:16:26,Pentos,NA,41,176,2,1660,0
0:17:13,0:17:20,Meereen,NA,41,7,1,1661,0
0:17:20,0:19:19,Meereen,NA,41,119,2,1662,1
0:19:19,0:20:18,Meereen,NA,41,59,5,1663,0
0:20:18,0:21:33,Meereen,NA,41,75,2,1664,0
0:21:33,0:22:21,The Wall,Castle Black,41,48,5,1665,0
0:22:21,0:23:17,The Wall,Castle Black,41,56,7,1666,0
0:23:17,0:23:27,The Wall,Castle Black,41,10,3,1667,0
0:23:27,0:24:21,The Wall,Castle Black,41,54,2,1668,0
0:24:21,0:26:35,The Wall,Castle Black,41,134,4,1669,0
0:26:35,0:27:30,The Vale,Runestone,41,55,6,1670,0
0:27:30,0:27:49,The Vale,Runestone,41,19,5,1671,0
0:27:49,0:29:21,The Vale,To The Eyrie,41,92,2,1672,0
0:29:21,0:30:07,The Vale,To The Eyrie,41,46,2,1673,0
0:30:14,0:30:47,The Crownlands,King's Landing,41,33,5,1674,0
0:30:47,0:31:02,The Crownlands,King's Landing,41,15,3,1675,0
0:31:02,0:31:18,The Crownlands,King's Landing,41,16,3,1676,0
0:31:18,0:31:43,The Crownlands,King's Landing,41,25,2,1677,0
0:31:43,0:33:16,The Crownlands,King's Landing,41,93,2,1678,0
0:33:16,0:34:10,The Crownlands,King's Landing,41,54,2,1679,0
0:34:10,0:35:07,The Crownlands,King's Landing,41,57,3,1680,0
0:35:07,0:35:59,The Crownlands,King's Landing,41,52,2,1681,0
0:36:04,0:39:14,Pentos,NA,41,190,2,1682,0
0:39:14,0:39:32,Meereen,NA,41,18,2,1683,0
0:39:32,0:40:44,Meereen,NA,41,72,6,1684,0
0:40:44,0:43:13,Meereen,NA,41,149,2,1685,0
0:43:13,0:44:49,Meereen,NA,41,96,3,1686,0
0:44:49,0:44:56,Meereen,NA,41,7,1,1687,0
0:45:03,0:49:27,The Wall,Castle Black,41,264,2,1688,0
0:49:27,0:51:29,The Wall,Castle Black,41,122,10,1689,0
0:51:29,0:51:33,The Wall,Castle Black,41,4,2,1690,0
0:51:33,0:53:01,The Wall,Castle Black,41,88,11,1691,0
0:53:01,0:53:18,The Wall,Castle Black,41,17,1,1692,0
0:53:18,0:53:41,The Wall,Castle Black,41,23,9,1693,0
0:53:41,0:53:52,The Wall,Castle Black,41,11,5,1694,0
0:53:52,0:54:05,The Wall,Castle Black,41,13,4,1695,0
0:54:05,0:54:17,The Wall,Castle Black,41,12,4,1696,1
0:54:17,0:54:23,The Wall,Castle Black,41,6,1,1697,0
0:03:30,0:04:20,Braavos,NA,42,50,2,1698,0
0:04:20,0:05:44,Braavos,NA,42,84,2,1699,0
0:05:44,0:06:53,Braavos,NA,42,69,2,1700,0
0:06:53,0:08:27,Braavos,NA,42,94,1,1701,0
0:08:27,0:08:36,The Vale,Inn,42,9,2,1702,0
0:08:36,0:09:56,The Vale,Inn,42,80,5,1703,0
0:09:56,0:12:55,The Vale,Inn,42,179,4,1704,0
0:12:55,0:13:14,The Vale,Inn,42,19,3,1705,0
0:13:14,0:16:05,The Vale,Outside the Inn,42,171,3,1706,1
0:16:05,0:18:30,The Crownlands,King's Landing,42,145,2,1707,0
0:18:30,0:19:59,The Crownlands,Castle Stokeworth,42,89,2,1708,0
0:19:59,0:20:32,The Crownlands,Castle Stokeworth,42,33,3,1709,0
0:20:32,0:21:23,The Crownlands,Castle Stokeworth,42,51,2,1710,0
0:21:23,0:21:52,Dorne,The Water Gardens,42,29,3,1711,0
0:21:52,0:22:55,Dorne,The Water Gardens,42,63,3,1712,0
0:22:55,0:22:59,Dorne,The Water Gardens,42,4,4,1713,0
0:22:59,0:23:41,Dorne,The Water Gardens,42,42,3,1714,0
0:23:41,0:23:48,Dorne,The Water Gardens,42,7,2,1715,0
0:23:48,0:25:11,Meereen,NA,42,83,2,1716,0
0:25:11,0:25:32,Meereen,NA,42,21,3,1717,0
0:25:32,0:25:46,Meereen,NA,42,14,3,1718,0
0:25:46,0:27:17,Meereen,NA,42,91,7,1719,0
0:27:17,0:28:34,Meereen,NA,42,77,2,1720,0
0:28:34,0:31:00,Pentos,Pentos to Volantis,42,146,2,1721,0
0:31:00,0:31:35,The Crownlands,King's Landing,42,35,5,1722,0
